,Category,Code,,Case,Text,Coder,Date,Words,% Words,Comment,Variable
,eventos meteorológicos,lluvia,, DEL 13 AL 18 DE JULIO DE 2004,V uelven las lluvias al país luego de dos semanas sin r egistr os de importancia.,Admin,2/7/2020,16,"2,20%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 13 AL 19 DE SETIEMBRE DE 2004,"No están pr e vistas lluvias hasta el pr ó ximo fin de semana en todo el territorio uruguayo, en tanto que las temper atur as ir án gr adualmente en ascenso luego de los intensos fríos del fin de semana.",Admin,2/7/2020,41,"5,60%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 16 AL 22 DE AGOSTO DE 2004,"Las lluvias, que comenzar on el domingo de tar de, continuar án desplazándose hacia el centr o y oeste del territorio e ir án cobr ando mayor intensidad. Se esper an r egistr os par a mañana martes del or den de los 20 mm.",Admin,2/7/2020,45,"5,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 18 AL 24 DE OCTUBRE DE 2004,"Las lluvias volver án a todo el territorio par a el fin de semana, par a cuando se aguar dan r egistr os del or den de los 30 mm en los departamentos norteños. Al sur y oeste las pr ecipitaciones oscilar án en el eje de los 11 mm. En el",Admin,2/7/2020,52,"8,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, del 2 al 8 de agosto de 2004,"Las lluvias volver án el jue ves en todo el territorio, aunque las mismas ser án de mayor magnitud al Centr o; se esper an r egistr os de entr e 60 y 80 mm.",Admin,2/7/2020,35,"4,80%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 21 AL 28 DE SETIEMBRE DEL 2004,"Esta semana no pr esentar á pr ecipitaciones de entidad, aunque pueden esper arse lluvias de escasa entidad en el nor este del país, las que se supone no ser án de más de 10 mm.",Admin,2/7/2020,36,"5,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 23 AL 29 DE AGOSTO DE 2004,"Esta semana no se esper an pr ecipitaciones en todo el territorio, en tanto que el pr onóstico a 10 días tampoco estaría indicando lluvias. Continúan los temor es de los arr ocer os que no se vier on beneficiados por las pr ecipitaciones acaecidas dur ante la semana r ecién culminada.  Las temper atur as pr omedio de esta semana oscilar án entr e los 10ºC y los 15ºC.",Admin,2/7/2020,70,"10,60%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 26 DE JULIO AL 1º DE AGOSTO DE 2004,"El tiempo esta semana pr esentar á lluvias en la r egión centr o, las que llegar án el día miér coles o jue ves, siendo más importantes al Norte del Río Negr o. En esta zona los r egistr os oscilar án entr e 17 mm y 20 mm. Las lluvias ser án menor es y casi ine xistentes en el litor al oeste y en la r egión Este.  Las temper atur as par a esta semana ser án superior es a lo normal y oscilar án entr e 10 ºC y 15 ºC en pr omedio.",Admin,2/7/2020,99,"14,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 30 AL 5 DE SETIEMBRE DE 2004,"No se esper an lluvias par a esta semana y se pr e vé que las mismas vuelvan r ecién la semana entr ante. Los pr onósticos estiman que las pr ecipitaciones de la semana entr ante sean muy abundantes, en el entorno de los 60 mm en el Sudoeste del país y de 35 mm al norte del Río Negr o.",Admin,2/7/2020,62,"8,20%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 6 AL 12 DE SETIEMBRE DE 2004,"Esta semana se esper an lluvias de entidad en pr ácticamente todo el territorio, las que se esper a aporten algo de tr anquilidad a la delicada situación de los arr ocer os.",Admin,2/7/2020,33,"4,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, DEL 9 AL 15 DE AGOSTO DE 2004,No se r egistr ar án lluvias esta semana y tampoco se esper an r egistr os par a la semana entr ante. La situación ya es pr eocupante en las zonas arr ocer as y empie za a pr eocupar en casi todo el país. Por ahor a sin lluvias hasta el 20 de agosto por lo menos.,Admin,2/7/2020,59,"9,10%",,DOCUMENT
,eventos meteorológicos,tormenta,, GRANIZO PREVISTO PARA HOY,"Monte video C OMM / Portal   Con advertencia y todo, meteor ología pr onostica par a ho y un aumento de nubosidad, desmejor ando por el sur oeste con pr ecipitaciones y tormentas puntualmente intensas. Agr ega además  pr obable pr ecipitación de gr anizo .",Admin,2/7/2020,44,"5,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, GRANIZO PREVISTO PARA HOY,"Por ese motivo, se lanzó una advertencia que indica:  A partir de la tar de de ho y se pr e vén abundantes pr ecipitaciones, pr obables gr anizadas y tempor ariamente vientos arr achados que super an los 80 km/h del sector S asociados a celdas de tormenta principalmente en la zona SW del territorio nacional. En la tar de del miér coles estas condiciones afectar an la zona norte del territorio nacional .",Admin,2/7/2020,75,"9,70%",,DOCUMENT
,eventos meteorológicos,tormenta,, PRONÓSTICO DEL TIEMPO,Precipitaciones y tormentas principalmente en zonas norte y este. Mejoras temporarias. Nieblas y neblinas.,Admin,2/7/2020,14,"1,40%",,DOCUMENT
,eventos meteorológicos,lluvia,, Resumen semanal_ del 13 al 18 de julio de 2004 - Edición 300,"T el: 4001684 - 4028056 / Monte video - Uruguay   Sin embar go, las lluvias volver án a todo el territorio la semana entr ante con r egistr os más importante; los datos pr eliminar es pr o yectan pr ecipitaciones de entr e 35 mm y 45mm.",Admin,2/7/2020,45,"6,30%",,DOCUMENT
,eventos meteorológicos,ola de frío,, Resumen semanal_ del 13 al 18 de julio de 2004 - Edición 300,"Las temper atur as ser án mayor es a las e xperimentadas a fines de la semana anterior, aunque no se descartan una nue va ola de frío a partir del jue ves.",Admin,2/7/2020,33,"4,60%",,DOCUMENT
,eventos meteorológicos,lluvia,, Resumen semanal_ del 5 al 12 de julio de 2004 - Edición 299,"El tiempo esta semana no pr esentar á r egistr os de lluvias en todo el país, al menos hasta el día domingo, aunque se estarían pr onosticando lluvias del or den de los 25 mm a partir del pr ó ximo lunes.",Admin,2/7/2020,43,"6,20%",,DOCUMENT
,eventos meteorológicos,tormenta,, SOLO TORMENTAS,"""Granizado  a s o c i a do a tormentas ""es el pronó s t i c o  d e l  t i e m p o  p a r a  h o y  y m a ñ a n a   s e g ú n   i n di c a   l a   D i r e c c i ó n   N a c i o n a l   d e   M e t e o r o l o g í a .   H a c i a   e l   ? n   d e semana baja la temperatura y siguen los ""eventuales chaparrones"".",Admin,2/7/2020,103,"17,60%",,DOCUMENT
,eventos meteorológicos,viento,, TEMPORAL AZOTA SALTO Y PAYSANDÚ,Ese fuerte viento,Admin,2/7/2020,3,"0,50%",,DOCUMENT
,efectos,árboles caídos,, TEMPORAL AZOTA SALTO Y PAYSANDÚ,"Varios techos volados, árboles caídos y una serie de dañ o s  a  l o s  s e r v i c i o s padecieron los habitantes de Salto y Paysandú  d u r a n t e  e l  ? n  d e  s e m a n a .",Admin,2/7/2020,50,"9,00%",,DOCUMENT
,efectos,voladura de techos,, TEMPORAL AZOTA SALTO Y PAYSANDÚ,"Si bien hasta el momento no se puede saber el real alcance de los dañ o s ,  l a s autoridades de Salto el departamento má s  c a s t i g a d o -  h a b l a n  d e  voladura  de techos, caí d a  d e  p a r e d e s  y  árboles y destrozos en inverná c u l o s .",Admin,2/7/2020,70,"12,50%",,DOCUMENT
,efectos,destrozos,, TEMPORAL AZOTA SALTO Y PAYSANDÚ,"Si bien hasta el momento no se puede saber el real alcance de los dañ o s ,  l a s autoridades de Salto el departamento má s  c a s t i g a d o -  h a b l a n  d e  voladura  de techos, caí d a  d e  p a r e d e s  y  árboles y destrozos en inverná c u l o s .",Admin,2/7/2020,70,"12,50%",,DOCUMENT
,eventos meteorológicos,lluvia,, TEMPORAL AZOTA SALTO Y PAYSANDÚ,"En Paysandú ,  l o s  vientos pasaron los 100 kiló m e tros por hora con lluvias que llegaron a los 39 mm lo que provocó  q u e  v a r i a s  l o c a l i d a d e s  s e  q u e d a r a n  s i n  l u z  y t e l é f o n o .",Admin,2/7/2020,71,"12,70%",,DOCUMENT
,eventos meteorológicos,lluvia,, TODA LA SEMANA MAL TIEMPO,"El resto de  l a  s e m a n a  s e r á con viento, lluvias y bajas temperaturas. Para m a ñ a n a   h a y   a dv e r t e n c i a   m e t e o r o l ó g i c a .",Admin,2/7/2020,54,"5,30%",,DOCUMENT
,eventos meteorológicos,viento,, TODA LA SEMANA MAL TIEMPO,"El resto de  l a  s e m a n a  s e r á con viento, lluvias y bajas temperaturas. Para m a ñ a n a   h a y   a dv e r t e n c i a   m e t e o r o l ó g i c a .",Admin,2/7/2020,54,"5,30%",,DOCUMENT
,eventos meteorológicos,lluvia,, TORMENTA EN VISTA,"Despué s  de un par de  dí a s  v e r a n i e g o s ,  e l  c i e l o  p r o m e t e  c a e r  s o b r e  n u e s t r a s cabezas. Granizo, lluvias, vientos fuertes combinan un temporal que se q u e da r á   a l   m e n o s   u n   p a r   de   dí a s   e n   n u e s t r o   t e r r i t o r i o .",Admin,2/7/2020,101,"9,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, TORMENTA EN VISTA,"El temporal llegará  a  n u e s t r o  p a ís por el noreste y recorrerá  e l  t e r r i t o r i o  n a c i o n a l hasta afectar la capital. Segú n  d i j o  l a  p r e d i c t o r a  E l s a  Macaross al Portal, esto es tan só l o  u n a  t ípica tormenta de primavera, aunque se augura que desde las 21 hs.",Admin,2/7/2020,90,"8,30%",,DOCUMENT
